#Data Set Export - Discharge.Logger@08EE0002,,
"GRADEDESCRIPTIONS-3=GAP, -2=UNUSABLE, -1=UNSPECIFIED, 0=UNDEF, 11=POOR, 21=ESTIMATED, 25=BEST PRACTICE, 31=GOOD, 41=VERYGOOD, 51=EXCELLENT, APPROVALDESCRIPTIONS 800=WORKING, 900=IN REVIEW, 1200=APPROVED",,
Timestamp (UTC-08:00),Event Timestamp (UTC-08:00),Value (m^3/s)
2016-06-26 15:00:00,,0.24519675338332694
2016-06-26 15:15:00,,0.23752588494042334
2016-06-26 15:30:00,,0.2392795170631078
2016-06-26 15:45:00,,0.23721502840238848
2016-06-26 16:00:00,,0.2393151687590636
2016-06-26 16:15:00,,0.2351779089251034
2016-06-26 16:30:00,,0.23039767267843378
2016-06-26 16:45:00,,0.2287145387627551
2016-06-26 17:00:00,,0.22535111073820965
2016-06-26 17:15:00,,0.22976894823562702
2016-06-26 17:30:00,,0.2284273813505407
2016-06-26 17:45:00,,0.22573977001538453
2016-06-26 18:00:00,,0.21609750036244274
2016-06-26 18:15:00,,0.2167732093843115
2016-06-26 18:30:00,,0.2174500641212226
2016-06-26 18:45:00,,0.21581905909580879
2016-06-26 19:00:00,,0.21583591318884368
2016-06-26 19:15:00,,0.2112743664279318
2016-06-26 19:30:00,,0.21064129107703755
2016-06-26 19:45:00,,0.20936165637256923
2016-06-26 20:00:00,,0.20808625481656068
2016-06-26 20:15:00,,0.20681508418327627
2016-06-26 20:30:00,,0.20235858467851367
2016-06-26 20:45:00,,0.1976410580976131
2016-06-26 21:00:00,,0.19267450796657545
2016-06-26 21:15:00,,0.18961113199282156
2016-06-26 21:30:00,,0.18445368433666665
2016-06-26 21:45:00,,0.1826617966520003
2016-06-26 22:00:00,,0.1776085209204092
2016-06-26 22:15:00,,0.17614755889636013
2016-06-26 22:30:00,,0.1711935882949984
2016-06-26 22:45:00,,0.1697615760002577
2016-06-26 23:00:00,,0.1669024774849427
2016-06-26 23:15:00,,0.1674898106724245
2016-06-26 23:30:00,,0.17067340840352738
2016-06-26 23:45:00,,0.16924376515744227
2016-06-27 00:00:00,,0.1692585349547462
2016-06-27 00:15:00,,0.16754856079169367
2016-06-27 00:30:00,,0.16641869278198013
2016-06-27 00:45:00,,0.16586261945585387
2016-06-27 01:00:00,,0.1644550442818646
2016-06-27 01:15:00,,0.1636194255045698
2016-06-27 01:30:00,,0.16448412773147572
2016-06-27 01:45:00,,0.16251849360610293
2016-06-27 02:00:00,,0.16281504056911897
2016-06-27 02:15:00,,0.16002032739568414
2016-06-27 02:30:00,,0.15975518302501462
2016-06-27 02:45:00,,0.1589326332889746
2016-06-27 03:00:00,,0.16006331082631628
2016-06-27 03:15:00,,0.1597981277679395
2016-06-27 03:30:00,,0.15981244407517664
2016-06-27 03:45:00,,0.15815509319520604
2016-06-27 04:00:00,,0.15984107877901174
2016-06-27 04:15:00,,0.1584615419856603
2016-06-27 04:30:00,,0.15819780384043883
2016-06-27 04:45:00,,0.15765683135213254
2016-06-27 05:00:00,,0.15656374626115946
2016-06-27 05:15:00,,0.156577904482823
2016-06-27 05:30:00,,0.15714523641662062
2016-06-27 05:45:00,,0.15688269067865498
2016-06-27 06:00:00,,0.15524194811385852
2016-06-27 06:15:00,,0.1555312125724702
2016-06-27 06:30:00,,0.15582076947211726
2016-06-27 06:45:00,,0.15638661126073541
2016-06-27 07:00:00,,0.15723036736177998
2016-06-27 07:15:00,,0.15503746008592667
2016-06-27 07:30:00,,0.1583687090499524
2016-06-27 07:45:00,,0.15949720977079201
2016-06-27 08:00:00,,0.15979075144790178
2016-06-27 08:15:00,,0.1598050673962619
2016-06-27 08:30:00,,0.15954011684418817
2016-06-27 08:45:00,,0.16377150161810888
2016-06-27 09:00:00,,0.16663075109694836
2016-06-27 09:15:00,,0.16894046314832983
2016-06-27 09:30:00,,0.17564893199157927
2016-06-27 09:45:00,,0.17625277070733453
2016-06-27 10:00:00,,0.17744867052845276
2016-06-27 10:15:00,,0.1810320963430947
2016-06-27 10:30:00,,0.18586539868989152
2016-06-27 10:45:00,,0.18618435944680067
2016-06-27 11:00:00,,0.18802616328702212
2016-06-27 11:15:00,,0.19172352306216087
2016-06-27 11:30:00,,0.19421546989946764
2016-06-27 11:45:00,,0.1964122673633792
2016-06-27 12:00:00,,0.2046449862677594
2016-06-27 12:15:00,,0.21535456732648975
2016-06-27 12:30:00,,0.22636143136574435
2016-06-27 12:45:00,,0.23524747096588963
2016-06-27 13:00:00,,0.23664604893808489
2016-06-27 13:15:00,,0.23356274939353935
2016-06-27 13:30:00,,0.23461158951626374
2016-06-27 13:45:00,,0.23566298205817754
2016-06-27 14:00:00,,0.23568066073542165
2016-06-27 14:15:00,,0.2363889387668041
2016-06-27 14:30:00,,0.2350264905746562
2016-06-27 14:45:00,,0.23161280086921784
2016-06-27 15:00:00,,0.23402947436083915
2016-06-27 15:15:00,,0.23404708638985608
2016-06-27 15:30:00,,0.23166534213431803
2016-06-27 15:45:00,,0.228957053643196
2016-06-27 16:00:00,,0.22897445734707603
2016-06-27 16:15:00,,0.2286523397560111
2016-06-27 16:30:00,,0.22765276395593434
2016-06-27 16:45:00,,0.22362667881591022
2016-06-27 17:00:00,,0.22297375154022192
2016-06-27 17:15:00,,0.21274321577593697
2016-06-27 17:30:00,,0.20983365911287896
2016-06-27 17:45:00,,0.20534177969423756
2016-06-27 18:00:00,,0.2053581844321812
2016-06-27 18:15:00,,0.20377715941883245
2016-06-27 18:30:00,,0.20125157884747
2016-06-27 18:45:00,,0.20031901002002478
2016-06-27 19:00:00,,0.19844482313732797
2016-06-27 19:15:00,,0.19846092633622042
2016-06-27 19:30:00,,0.19659622009328254
2016-06-27 19:45:00,,0.1966122416598007
2016-06-27 20:00:00,,0.1960034324097049
2016-06-27 20:15:00,,0.19291132274051062
2016-06-27 20:30:00,,0.19572338526169175
2016-06-27 20:45:00,,0.19824334745728744
2016-06-27 21:00:00,,0.1966923601275039
2016-06-27 21:15:00,,0.1979615663513963
2016-06-27 21:30:00,,0.19955027227006428
2016-06-27 21:45:00,,0.19893653596998961
2016-06-27 22:00:00,,0.19926748358489474
2016-06-27 22:15:00,,0.199598729944913
2016-06-27 22:30:00,,0.20182830196346946
2016-06-27 22:45:00,,0.20247942167400435
2016-06-27 23:00:00,,0.20154376420250925
2016-06-27 23:15:00,,0.20092670368977997
2016-06-27 23:30:00,,0.19810632892297345
2016-06-27 23:45:00,,0.19780857848530614
2016-06-28 00:00:00,,0.19782465362767906
2016-06-28 00:15:00,,0.19565122716367603
2016-06-28 00:30:00,,0.19566720686483788
2016-06-28 00:45:00,,0.193506716762672
2016-06-28 01:00:00,,0.192903152162628
2016-06-28 01:15:00,,0.19260967568530354
2016-06-28 01:30:00,,0.1886285145274636
2016-06-28 01:45:00,,0.1849948317403405
2016-06-28 02:00:00,,0.1835011216773382
2016-06-28 02:15:00,,0.17902895917812361
2016-06-28 02:30:00,,0.17579144238505404
2016-06-28 02:45:00,,0.1737533469939294
2016-06-28 03:00:00,,0.1705682082445173
2016-06-28 03:15:00,,0.16971584308055815
2016-06-28 03:30:00,,0.16771640848090716
2016-06-28 03:45:00,,0.16715798283235345
2016-06-28 04:00:00,,0.16403935761200072
2016-06-28 04:15:00,,0.16377061615604543
2016-06-28 04:30:00,,0.1640684011200432
2016-06-28 04:45:00,,0.16266913109213918
2016-06-28 05:00:00,,0.162683586503468
2016-06-28 05:15:00,,0.15989010370599194
2016-06-28 05:30:00,,0.1621487604525874
2016-06-28 05:45:00,,0.16075842220324443
2016-06-28 06:00:00,,0.16161489062947862
2016-06-28 06:15:00,,0.1624738308960849
2016-06-28 06:30:00,,0.16305265602333094
2016-06-28 06:45:00,,0.16222091883800877
2016-06-28 07:00:00,,0.16083024397644907
2016-06-28 07:15:00,,0.1608446104216117
2016-06-28 07:30:00,,0.16311055584295808
2016-06-28 07:45:00,,0.1634076887321113
2016-06-28 08:00:00,,0.1617301458558606
2016-06-28 08:15:00,,0.16428631643369998
2016-06-28 08:30:00,,0.166578380159532
2016-06-28 08:45:00,,0.16975259905938478
2016-06-28 09:00:00,,0.17325116331158394
2016-06-28 09:15:00,,0.1764935146988009
2016-06-28 09:30:00,,0.18126103217561082
2016-06-28 09:45:00,,0.1824752386907546
2016-06-28 10:00:00,,0.18702486792662526
2016-06-28 10:15:00,,0.18704046109992722
2016-06-28 10:30:00,,0.19226846939292092
2016-06-28 10:45:00,,0.19632298486417235
2016-06-28 11:00:00,,0.2045536904288242
2016-06-28 11:15:00,,0.21329494822560854
2016-06-28 11:30:00,,0.22424517533871646
2016-06-28 11:45:00,,0.22628228770284214
2016-06-28 12:00:00,,0.22528835726199692
2016-06-28 12:15:00,,0.22665450947673715
2016-06-28 12:30:00,,0.2290430169669555
2016-06-28 12:45:00,,0.22974039949238909
2016-06-28 13:00:00,,0.23248879810740805
2016-06-28 13:15:00,,0.2338784580458701
2016-06-28 13:30:00,,0.2314976479784901
2016-06-28 13:45:00,,0.2291300604102099
2016-06-28 14:00:00,,0.2294873921799021
2016-06-28 14:15:00,,0.22950481776293202
2016-06-28 14:30:00,,0.22816408968284993
2016-06-28 14:45:00,,0.22886001871399025
2016-06-28 15:00:00,,0.22887741841218268
2016-06-28 15:15:00,,0.22821620467787124
2016-06-28 15:30:00,,0.2268795752148326
2016-06-28 15:45:00,,0.22825095159863923
2016-06-28 16:00:00,,0.22962681696247603
2016-06-28 16:15:00,,0.22659367153135296
2016-06-28 16:30:00,,0.2235824150180028
2016-06-28 16:45:00,,0.2166186142045816
2016-06-28 17:00:00,,0.21107195622303765
2016-06-28 17:15:00,,0.2059238316769942
2016-06-28 17:30:00,,0.20434043915055938
2016-06-28 17:45:00,,0.19896780219119176
2016-06-28 18:00:00,,0.1974137340559963
2016-06-28 18:15:00,,0.19742979176613923
2016-06-28 18:30:00,,0.1980731727059048
2016-06-28 18:45:00,,0.19871769049913038
2016-06-28 19:00:00,,0.19779152302003128
2016-06-28 19:15:00,,0.19561829472334785
2016-06-28 19:30:00,,0.1968837381868929
2016-06-28 19:45:00,,0.19440504983018236
2016-06-28 20:00:00,,0.193489863732523
2016-06-28 20:15:00,,0.19412624556008737
2016-06-28 20:30:00,,0.19445282500840874
2016-06-28 20:45:00,,0.19168232661060416
2016-06-28 21:00:00,,0.19108186100497282
2016-06-28 21:15:00,,0.19356928880768007
2016-06-28 21:30:00,,0.1938953593107689
2016-06-28 21:45:00,,0.19267209005919494
2016-06-28 22:00:00,,0.1929973392955622
2016-06-28 22:15:00,,0.19332288645611004
2016-06-28 22:30:00,,0.19241047331357808
2016-06-28 22:45:00,,0.19273548274550484
2016-06-28 23:00:00,,0.190285374611712
2016-06-28 23:15:00,,0.1912238700233667
2016-06-28 23:30:00,,0.19062418528963143
2016-06-28 23:45:00,,0.1909475533666352
2016-06-29 00:00:00,,0.19065569683803998
2016-06-29 00:15:00,,0.18944358533523423
2016-06-29 00:30:00,,0.1882356707136969
2016-06-29 00:45:00,,0.18521096377844945
2016-06-29 01:00:00,,0.18765671782460971
2016-06-29 01:15:00,,0.18493940131381326
2016-06-29 01:30:00,,0.1834459347598413
2016-06-29 01:45:00,,0.18316036380697895
2016-06-29 02:00:00,,0.18559142000790171
2016-06-29 02:15:00,,0.1816900797977049
2016-06-29 02:30:00,,0.18230510028169108
2016-06-29 02:45:00,,0.17814511070692307
2016-06-29 03:00:00,,0.17638684204925068
2016-06-29 03:15:00,,0.17113908304383504
2016-06-29 03:30:00,,0.17202511806382556
2016-06-29 03:45:00,,0.1717493467412845
2016-06-29 04:00:00,,0.16944835100368774
2016-06-29 04:15:00,,0.16602112487377843
2016-06-29 04:30:00,,0.16689268837493582
2016-06-29 04:45:00,,0.16548036371823044
2016-06-29 05:00:00,,0.16407455449035635
2016-06-29 05:15:00,,0.16042695301277538
2016-06-29 05:30:00,,0.16016144284403633
2016-06-29 05:45:00,,0.15905894684794805
2016-06-29 06:00:00,,0.15851637598869786
2016-06-29 06:15:00,,0.1574200535717626
2016-06-29 06:30:00,,0.15715725850821188
2016-06-29 06:45:00,,0.1557903737458955
2016-06-29 07:00:00,,0.1566323835902229
2016-06-29 07:15:00,,0.15747685862183514
2016-06-29 07:30:00,,0.1572140120471625
2016-06-29 07:45:00,,0.15861616745706794
2016-06-29 08:00:00,,0.1600250862400489
2016-06-29 08:15:00,,0.16397994985654296
2016-06-29 08:30:00,,0.16741370043593579
2016-06-29 08:45:00,,0.17204724262363025
2016-06-29 09:00:00,,0.17586545578713944
2016-06-29 09:15:00,,0.1806238091435955
2016-06-29 09:30:00,,0.19156310467074578
2016-06-29 09:45:00,,0.18973395358467943
2016-06-29 10:00:00,,0.1946913102004153
2016-06-29 10:15:00,,0.20098171788817798
2016-06-29 10:30:00,,0.20770288636310746
2016-06-29 10:45:00,,0.2132350627753809
2016-06-29 11:00:00,,0.2178533152445016
2016-06-29 11:15:00,,0.22420084510003604
2016-06-29 11:30:00,,0.2225424887570194
2016-06-29 11:45:00,,0.2218912835296831
2016-06-29 12:00:00,,0.222911358458593
2016-06-29 12:15:00,,0.2273032738185285
2016-06-29 12:30:00,,0.22867603843230888
2016-06-29 12:45:00,,0.22835414895398515
2016-06-29 13:00:00,,0.2283715277568581
2016-06-29 13:15:00,,0.2280498711881412
2016-06-29 13:30:00,,0.22976522353418669
2016-06-29 13:45:00,,0.22808460435475306
2016-06-29 14:00:00,,0.23014054445078896
2016-06-29 14:15:00,,0.23254888368666318
2016-06-29 14:30:00,,0.2305161980453577
2016-06-29 14:45:00,,0.23087470165704352
2016-06-29 15:00:00,,0.22412316250748474
2016-06-29 15:15:00,,0.22279962218662808
2016-06-29 15:30:00,,0.22382196022395742
2016-06-29 15:45:00,,0.22283391882696008
2016-06-29 16:00:00,,0.2191860730939245
