#Data Set Export - Stage.Logger@08EE0002,,
"GRADEDESCRIPTIONS-3=GAP, -2=UNUSABLE, -1=UNSPECIFIED, 0=UNDEF, 11=POOR, 21=ESTIMATED, 25=BEST PRACTICE, 31=GOOD, 41=VERYGOOD, 51=EXCELLENT, APPROVALDESCRIPTIONS 800=WORKING, 900=IN REVIEW, 1200=APPROVED",,
Timestamp (UTC-08:00),Event Timestamp (UTC-08:00),Value (m)
2016-06-25 11:45:00,,0.3869582245847284
2016-06-25 12:00:00,,0.3889633487803704
2016-06-25 12:15:00,,0.3924684729760089
2016-06-25 12:30:00,,0.3945735971716509
2016-06-25 12:45:00,,0.3960787213672894
2016-06-25 13:00:00,,0.3969838455629279
2016-06-25 13:15:00,,0.3983889697585734
2016-06-25 13:30:00,,0.3967940939542119
2016-06-25 13:45:00,,0.3964992181498504
2016-06-25 14:00:00,,0.3959043423454924
2016-06-25 14:15:00,,0.39590946654113085
2016-06-25 14:30:00,,0.39471459073676934
2016-06-25 14:45:00,,0.3928197149324149
2016-06-25 15:00:00,,0.3915248391280534
2016-06-25 15:15:00,,0.3904299633236919
2016-06-25 15:30:00,,0.3896350875193339
2016-06-25 15:45:00,,0.3895402117149724
2016-06-25 16:00:00,,0.3891453359106144
2016-06-25 16:15:00,,0.38895046010625645
2016-06-25 16:30:00,,0.3899555843018949
2016-06-25 16:45:00,,0.38986070849753335
2016-06-25 17:00:00,,0.3899658326931754
2016-06-25 17:15:00,,0.3902709568888174
2016-06-25 17:30:00,,0.38937608108445587
2016-06-25 17:45:00,,0.3891812052800979
2016-06-25 18:00:00,,0.3880863294757364
2016-06-25 18:15:00,,0.3880914536713749
2016-06-25 18:30:00,,0.38779657786702043
2016-06-25 18:45:00,,0.3877017020626589
2016-06-25 19:00:00,,0.3873068262582974
2016-06-25 19:15:00,,0.3871119504539394
2016-06-25 19:30:00,,0.38691707464957786
2016-06-25 19:45:00,,0.3858221988452199
2016-06-25 20:00:00,,0.38522732304086194
2016-06-25 20:15:00,,0.38503244723650043
2016-06-25 20:30:00,,0.3837375714321389
2016-06-25 20:45:00,,0.3828426956277809
2016-06-25 21:00:00,,0.38154781982342295
2016-06-25 21:15:00,,0.3795529440190614
2016-06-25 21:30:00,,0.37855806821470345
2016-06-25 21:45:00,,0.3788631924103419
2016-06-25 22:00:00,,0.37836831660598036
2016-06-25 22:15:00,,0.37817344080162596
2016-06-25 22:30:00,,0.3762785649972644
2016-06-25 22:45:00,,0.3759836891929029
2016-06-25 23:00:00,,0.37468881338854493
2016-06-25 23:15:00,,0.3750939375841834
2016-06-25 23:30:00,,0.3752990617798254
2016-06-25 23:45:00,,0.37420418597546745
2016-06-26 00:00:00,,0.37310931017110593
2016-06-26 00:15:00,,0.3739144343667444
2016-06-26 00:30:00,,0.3742195585623864
2016-06-26 00:45:00,,0.37322468275802845
2016-06-26 01:00:00,,0.37312980695366693
2016-06-26 01:15:00,,0.37323493114930895
2016-06-26 01:30:00,,0.3723400553449474
2016-06-26 01:45:00,,0.37194517954058587
2016-06-26 02:00:00,,0.37175030373623147
2016-06-26 02:15:00,,0.37115542793186995
2016-06-26 02:30:00,,0.3714605521275084
2016-06-26 02:45:00,,0.37166567632315045
2016-06-26 03:00:00,,0.3714708005187889
2016-06-26 03:15:00,,0.37097592471442736
2016-06-26 03:30:00,,0.37098104891007294
2016-06-26 03:45:00,,0.37108617310571146
2016-06-26 04:00:00,,0.3702912973013499
2016-06-26 04:15:00,,0.37009642149699196
2016-06-26 04:30:00,,0.3704015456926304
2016-06-26 04:45:00,,0.3699066698882724
2016-06-26 05:00:00,,0.36991179408391445
2016-06-26 05:15:00,,0.36981691827955293
2016-06-26 05:30:00,,0.3691220424751914
2016-06-26 05:45:00,,0.3694271666708334
2016-06-26 06:00:00,,0.36893229086647544
2016-06-26 06:15:00,,0.36853741506211396
2016-06-26 06:30:00,,0.36894253925775594
2016-06-26 06:45:00,,0.36904766345339446
2016-06-26 07:00:00,,0.3686527876490329
2016-06-26 07:15:00,,0.3682579118446785
2016-06-26 07:30:00,,0.36916303604031697
2016-06-26 07:45:00,,0.36956816023595546
2016-06-26 08:00:00,,0.36937328443159745
2016-06-26 08:15:00,,0.36967840862723594
2016-06-26 08:30:00,,0.370083532822878
2016-06-26 08:45:00,,0.37068865701852
2016-06-26 09:00:00,,0.3710937812141584
2016-06-26 09:15:00,,0.3715989054097969
2016-06-26 09:30:00,,0.37420402960543897
2016-06-26 09:45:00,,0.37360915380108095
2016-06-26 10:00:00,,0.37341427799671945
2016-06-26 10:15:00,,0.37341940219236147
2016-06-26 10:30:00,,0.37522452638799997
2016-06-26 10:45:00,,0.3760296505836384
2016-06-26 11:00:00,,0.376634774779284
2016-06-26 11:15:00,,0.37753989897492246
2016-06-26 11:30:00,,0.37954502317056094
2016-06-26 11:45:00,,0.380350147366203
2016-06-26 12:00:00,,0.38055527156184144
2016-06-26 12:15:00,,0.38156039575748346
2016-06-26 12:30:00,,0.3826655199531255
2016-06-26 12:45:00,,0.38477064414876394
2016-06-26 13:00:00,,0.38757576834440244
2016-06-26 13:15:00,,0.38958089254004447
2016-06-26 13:30:00,,0.3914860167356865
2016-06-26 13:45:00,,0.391991140931325
2016-06-26 14:00:00,,0.391496265126967
2016-06-26 14:15:00,,0.3889013893226055
2016-06-26 14:30:00,,0.3893065135182439
2016-06-26 14:45:00,,0.3905116377138895
2016-06-26 15:00:00,,0.392216761909528
2016-06-26 15:15:00,,0.39002188610516647
2016-06-26 15:30:00,,0.3905270103008085
2016-06-26 15:45:00,,0.389932134496447
2016-06-26 16:00:00,,0.39053725869208544
2016-06-26 16:15:00,,0.389342382887731
2016-06-26 16:30:00,,0.3879475070833695
2016-06-26 16:45:00,,0.387452631279008
2016-06-26 17:00:00,,0.38645775547465
2016-06-26 17:15:00,,0.38776287967028844
2016-06-26 17:30:00,,0.38736800386593045
2016-06-26 17:45:00,,0.3865731280615725
2016-06-26 18:00:00,,0.38367825225721097
2016-06-26 18:15:00,,0.3838833764528494
2016-06-26 18:30:00,,0.3840885006484915
2016-06-26 18:45:00,,0.3835936248441335
2016-06-26 19:00:00,,0.383598749039772
2016-06-26 19:15:00,,0.382203873235414
2016-06-26 19:30:00,,0.3820089974310525
2016-06-26 19:45:00,,0.38161412162669095
2016-06-26 20:00:00,,0.3812192458223365
2016-06-26 20:15:00,,0.380824370017975
2016-06-26 20:30:00,,0.3794294942136135
2016-06-26 20:45:00,,0.3779346184092555
2016-06-26 21:00:00,,0.37633974260489395
2016-06-26 21:15:00,,0.37534486680053597
2016-06-26 21:30:00,,0.373649990996178
2016-06-26 21:45:00,,0.3730551151918165
2016-06-26 22:00:00,,0.37136023938745494
2016-06-26 22:15:00,,0.37086536358309696
2016-06-26 22:30:00,,0.369170487778739
2016-06-26 22:45:00,,0.3686756119743775
2016-06-26 23:00:00,,0.3676807361700195
2016-06-26 23:15:00,,0.367885860365658
2016-06-26 23:30:00,,0.3689909845612965
2016-06-26 23:45:00,,0.36849610875694205
2016-06-27 00:00:00,,0.3685012329525805
2016-06-27 00:15:00,,0.367906357148219
2016-06-27 00:30:00,,0.367511481343861
2016-06-27 00:45:00,,0.36731660553949946
2016-06-27 01:00:00,,0.3668217297351415
2016-06-27 01:15:00,,0.36652685393078355
2016-06-27 01:30:00,,0.366831978126422
2016-06-27 01:45:00,,0.3661371023220605
2016-06-27 02:00:00,,0.3662422265177025
2016-06-27 02:15:00,,0.3652473507133445
2016-06-27 02:30:00,,0.365152474908983
2016-06-27 02:45:00,,0.364857599104625
2016-06-27 03:00:00,,0.3652627233002635
2016-06-27 03:15:00,,0.365167847495902
2016-06-27 03:30:00,,0.36517297169154755
2016-06-27 03:45:00,,0.36457809588718604
2016-06-27 04:00:00,,0.3651832200828245
2016-06-27 04:15:00,,0.3646883442784665
2016-06-27 04:30:00,,0.364593468474105
2016-06-27 04:45:00,,0.36439859266974345
2016-06-27 05:00:00,,0.36400371686538907
2016-06-27 05:15:00,,0.36400884106102754
2016-06-27 05:30:00,,0.364213965256666
2016-06-27 05:45:00,,0.36411908945230803
2016-06-27 06:00:00,,0.3635242136479465
2016-06-27 06:15:00,,0.36362933784358853
2016-06-27 06:30:00,,0.36373446203923054
2016-06-27 06:45:00,,0.363939586234869
2016-06-27 07:00:00,,0.3642447104305075
2016-06-27 07:15:00,,0.3634498346261495
2016-06-27 07:30:00,,0.36465495882179155
2016-06-27 07:45:00,,0.36506008301743004
2016-06-27 08:00:00,,0.36516520721307205
2016-06-27 08:15:00,,0.3651703314087105
2016-06-27 08:30:00,,0.365075455604349
2016-06-27 08:45:00,,0.3665805797999946
2016-06-27 09:00:00,,0.36758570399563306
2016-06-27 09:15:00,,0.3683908281912715
2016-06-27 09:30:00,,0.37069595238691355
2016-06-27 09:45:00,,0.370901076582552
2016-06-27 10:00:00,,0.37130620077819404
2016-06-27 10:15:00,,0.37251132497383604
2016-06-27 10:30:00,,0.3741164491694745
2016-06-27 10:45:00,,0.374221573365113
2016-06-27 11:00:00,,0.37482669756075504
2016-06-27 11:15:00,,0.37603182175639704
2016-06-27 11:30:00,,0.37683694595203554
2016-06-27 11:45:00,,0.37754207014767754
2016-06-27 12:00:00,,0.380147194343316
2016-06-27 12:15:00,,0.3834523185389545
2016-06-27 12:30:00,,0.38675744273460005
2016-06-27 12:45:00,,0.3893625669302386
2016-06-27 13:00:00,,0.389767691125877
2016-06-27 13:15:00,,0.38887281532151907
2016-06-27 13:30:00,,0.3891779395171575
2016-06-27 13:45:00,,0.38948306371279956
2016-06-27 14:00:00,,0.3894881879084416
2016-06-27 14:15:00,,0.38969331210408004
2016-06-27 14:30:00,,0.3892984362997185
2016-06-27 14:45:00,,0.3883035604953605
2016-06-27 15:00:00,,0.3890086846910026
2016-06-27 15:15:00,,0.38901380888664105
2016-06-27 15:30:00,,0.38831893308228305
2016-06-27 15:45:00,,0.38752405727792155
2016-06-27 16:00:00,,0.38752918147356
2016-06-27 16:15:00,,0.3874343056692056
2016-06-27 16:30:00,,0.38713942986484406
2016-06-27 16:45:00,,0.38594455406048256
2016-06-27 17:00:00,,0.38574967825612455
2016-06-27 17:15:00,,0.38265480245176303
2016-06-27 17:30:00,,0.38175992664740505
2016-06-27 17:45:00,,0.3803650508430471
2016-06-27 18:00:00,,0.3803701750386856
2016-06-27 18:15:00,,0.37987529923432406
2016-06-27 18:30:00,,0.37908042342996606
2016-06-27 18:45:00,,0.3787855476256045
2016-06-27 19:00:00,,0.37819067182124655
2016-06-27 19:15:00,,0.3781957960168886
2016-06-27 19:30:00,,0.37760092021252706
2016-06-27 19:45:00,,0.37760604440816553
2016-06-27 20:00:00,,0.3774111686038076
2016-06-27 20:15:00,,0.3764162927994496
2016-06-27 20:30:00,,0.37732141699508803
2016-06-27 20:45:00,,0.3781265411907301
2016-06-27 21:00:00,,0.37763166538636855
2016-06-27 21:15:00,,0.37803678958200704
2016-06-27 21:30:00,,0.3785419137776526
2016-06-27 21:45:00,,0.37834703797329106
2016-06-27 22:00:00,,0.3784521621689296
2016-06-27 22:15:00,,0.3785572863645716
2016-06-27 22:30:00,,0.37926241056021004
2016-06-27 22:45:00,,0.3794675347558521
2016-06-27 23:00:00,,0.3791726589514941
2016-06-27 23:15:00,,0.3789777831471326
2016-06-27 23:30:00,,0.37808290734277106
2016-06-27 23:45:00,,0.3779880315384131
2016-06-28 00:00:00,,0.3779931557340551
2016-06-28 00:15:00,,0.37729827992969356
2016-06-28 00:30:00,,0.3773034041253356
2016-06-28 00:45:00,,0.3766085283209741
2016-06-28 01:00:00,,0.3764136525166125
2016-06-28 01:15:00,,0.3763187767122581
2016-06-28 01:30:00,,0.3750239009078966
2016-06-28 01:45:00,,0.37382902510353505
2016-06-28 02:00:00,,0.3733341492991771
2016-06-28 02:15:00,,0.37183927349481555
2016-06-28 02:30:00,,0.3707443976904576
2016-06-28 02:45:00,,0.37004952188609963
2016-06-28 03:00:00,,0.3689546460817381
2016-06-28 03:15:00,,0.36865977027737656
2016-06-28 03:30:00,,0.3679648944730186
2016-06-28 03:45:00,,0.3677700186686606
2016-06-28 04:00:00,,0.3666751428642991
2016-06-28 04:15:00,,0.3665802670599411
2016-06-28 04:30:00,,0.3666853912555796
2016-06-28 04:45:00,,0.36619051545121806
2016-06-28 05:00:00,,0.36619563964686364
2016-06-28 05:15:00,,0.3652007638425021
2016-06-28 05:30:00,,0.3660058880381406
2016-06-28 05:45:00,,0.36551101223378263
2016-06-28 06:00:00,,0.36581613642942107
2016-06-28 06:15:00,,0.3661212606250631
2016-06-28 06:30:00,,0.3663263848207051
2016-06-28 06:45:00,,0.3660315090163436
2016-06-28 07:00:00,,0.3655366332119821
2016-06-28 07:15:00,,0.3655417574076241
2016-06-28 07:30:00,,0.36634688160326256
2016-06-28 07:45:00,,0.3664520057989046
2016-06-28 08:00:00,,0.3658571299945466
2016-06-28 08:15:00,,0.3667622541901851
2016-06-28 08:30:00,,0.3675673783858236
2016-06-28 08:45:00,,0.3686725025814656
2016-06-28 09:00:00,,0.3698776267771076
2016-06-28 09:15:00,,0.3709827509727461
2016-06-28 09:30:00,,0.3725878751683881
2016-06-28 09:45:00,,0.3729929993640266
2016-06-28 10:00:00,,0.37449812355966505
2016-06-28 10:15:00,,0.37450324775531063
2016-06-28 10:30:00,,0.37620837195094914
2016-06-28 10:45:00,,0.3775134961465876
2016-06-28 11:00:00,,0.3801186203422296
2016-06-28 11:15:00,,0.3828237445378681
2016-06-28 11:30:00,,0.3861288687335101
2016-06-28 11:45:00,,0.3867339929291521
2016-06-28 12:00:00,,0.3864391171247906
2016-06-28 12:15:00,,0.3868442413204291
2016-06-28 12:30:00,,0.3875493655160711
2016-06-28 12:45:00,,0.3877544897117131
2016-06-28 13:00:00,,0.3885596139073516
2016-06-28 13:15:00,,0.38896473810299365
2016-06-28 13:30:00,,0.3882698622986321
2016-06-28 13:45:00,,0.3875749864942706
2016-06-28 14:00:00,,0.38768011068991615
2016-06-28 14:15:00,,0.3876852348855546
2016-06-28 14:30:00,,0.3872903590811931
2016-06-28 14:45:00,,0.38749548327683514
2016-06-28 15:00:00,,0.3875006074724736
2016-06-28 15:15:00,,0.3873057316681156
2016-06-28 15:30:00,,0.3869108558637577
2016-06-28 15:45:00,,0.3873159800593961
2016-06-28 16:00:00,,0.3877211042550346
2016-06-28 16:15:00,,0.3868262284506766
2016-06-28 16:30:00,,0.38593135264631867
2016-06-28 16:45:00,,0.3838364768419571
2016-06-28 17:00:00,,0.38214160103759914
2016-06-28 17:15:00,,0.3805467252332376
2016-06-28 17:30:00,,0.3800518494288761
2016-06-28 17:45:00,,0.3783569736245217
2016-06-28 18:00:00,,0.37786209782016017
2016-06-28 18:15:00,,0.37786722201579864
2016-06-28 18:30:00,,0.37807234621144065
2016-06-28 18:45:00,,0.3782774704070791
2016-06-28 19:00:00,,0.37798259460272116
2016-06-28 19:15:00,,0.37728771879836315
2016-06-28 19:30:00,,0.37769284299400163
2016-06-28 19:45:00,,0.37689796718964014
2016-06-28 20:00:00,,0.37660309138528214
2016-06-28 20:15:00,,0.3768082155809206
2016-06-28 20:30:00,,0.37691333977656266
2016-06-28 20:45:00,,0.3760184639722047
2016-06-28 21:00:00,,0.3758235881678431
2016-06-28 21:15:00,,0.3766287123634816
2016-06-28 21:30:00,,0.3767338365591236
2016-06-28 21:45:00,,0.37633896075476564
2016-06-28 22:00:00,,0.37644408495040416
2016-06-28 22:15:00,,0.37654920914604617
2016-06-28 22:30:00,,0.3762543333416846
2016-06-28 22:45:00,,0.3763594575373231
2016-06-28 23:00:00,,0.3755645817329687
2016-06-28 23:15:00,,0.37586970592860713
2016-06-28 23:30:00,,0.37567483012424563
2016-06-28 23:45:00,,0.37577995431988764
2016-06-29 00:00:00,,0.3756850785155261
2016-06-29 00:15:00,,0.37529020271116814
2016-06-29 00:30:00,,0.37489532690681016
2016-06-29 00:45:00,,0.3739004511024486
2016-06-29 01:00:00,,0.3747055752980871
2016-06-29 01:15:00,,0.37381069949372914
2016-06-29 01:30:00,,0.37331582368937116
2016-06-29 01:45:00,,0.37322094788500965
2016-06-29 02:00:00,,0.3740260720806517
2016-06-29 02:15:00,,0.37273119627629014
2016-06-29 02:30:00,,0.3729363204719286
2016-06-29 02:45:00,,0.3715414446675742
2016-06-29 03:00:00,,0.3709465688632127
2016-06-29 03:15:00,,0.36915169305885115
2016-06-29 03:30:00,,0.3694568172544932
2016-06-29 03:45:00,,0.3693619414501316
2016-06-29 04:00:00,,0.3685670656457737
2016-06-29 04:15:00,,0.3673721898414157
2016-06-29 04:30:00,,0.36767731403705417
2016-06-29 04:45:00,,0.36718243823269264
2016-06-29 05:00:00,,0.36668756242833467
2016-06-29 05:15:00,,0.36539268662397667
2016-06-29 05:30:00,,0.36529781081961515
2016-06-29 05:45:00,,0.36490293501525717
2016-06-29 06:00:00,,0.36470805921089566
2016-06-29 06:15:00,,0.3643131834065341
2016-06-29 06:30:00,,0.3642183076021797
2016-06-29 06:45:00,,0.3637234317978182
2016-06-29 07:00:00,,0.3640285559934567
2016-06-29 07:15:00,,0.3643336801890987
2016-06-29 07:30:00,,0.36423880438473716
2016-06-29 07:45:00,,0.3647439285803792
2016-06-29 08:00:00,,0.3652490527760212
2016-06-29 08:15:00,,0.3666541769716597
2016-06-29 08:30:00,,0.36785930116729815
2016-06-29 08:45:00,,0.36946442536294016
2016-06-29 09:00:00,,0.37076954955857866
2016-06-29 09:15:00,,0.3723746737542207
2016-06-29 09:30:00,,0.3759797979498627
2016-06-29 09:45:00,,0.3753849221455012
2016-06-29 10:00:00,,0.37699004634113964
2016-06-29 10:15:00,,0.37899517053678167
2016-06-29 10:30:00,,0.3811002947324237
2016-06-29 10:45:00,,0.3828054189280622
2016-06-29 11:00:00,,0.3842105431237042
2016-06-29 11:15:00,,0.38611566731934266
2016-06-29 11:30:00,,0.38562079151498113
2016-06-29 11:45:00,,0.38542591571062673
2016-06-29 12:00:00,,0.38573103990626517
2016-06-29 12:15:00,,0.38703616410190367
2016-06-29 12:30:00,,0.3874412882975457
2016-06-29 12:45:00,,0.3873464124931842
2016-06-29 13:00:00,,0.3873515366888262
2016-06-29 13:15:00,,0.3872566608844682
2016-06-29 13:30:00,,0.38776178508010667
2016-06-29 13:45:00,,0.38726690927574514
2016-06-29 14:00:00,,0.3878720334713872
2016-06-29 14:15:00,,0.3885771576670292
2016-06-29 14:30:00,,0.3879822818626677
2016-06-29 14:45:00,,0.3880874060583097
2016-06-29 15:00:00,,0.3860925302539482
2016-06-29 15:15:00,,0.38569765444958665
2016-06-29 15:30:00,,0.38600277864523225
2016-06-29 15:45:00,,0.3857079028408707
2016-06-29 16:00:00,,0.3846130270365092
2016-06-29 16:15:00,,0.3832181512321512
